103	광주	여수	2020	12	17	7	40	2020	12	17	9	10	0	98sjdj	15300	21
104	광주	여수	2020	12	17	8	20	2020	12	17	10	0	0	97asfs	15300	24
105	광주	여수	2020	12	17	9	0	2020	12	17	10	40	0	87sfkf	15300	25
106	광주	여수	2020	12	17	10	30	2020	12	17	12	10	0	77fasf	15300	23
107	광주	여수	2020	12	17	12	20	2020	12	17	14	0	0	65jvis	15300	17
108	광주	여수	2020	12	17	14	10	2020	12	17	15	50	0	12skfu	15300	19
109	광주	의왕	2020	12	17	7	0	2020	12	17	10	20	0	19skdk	19700	41
110	광주	의왕	2020	12	17	8	15	2020	12	17	11	35	0	93sadf	19700	42
111	광주	의왕	2020	12	17	16	30	2020	12	17	19	50	0	87sdqs	19700	40
112	광주	의왕	2020	12	17	19	0	2020	12	17	22	20	0	82asdf	19700	44
113	광주	평택	2020	12	17	8	10	2020	12	17	11	10	0	73asfw	22300	27
114	광주	평택	2020	12	17	12	10	2020	12	17	15	10	0	93sdfh	22300	24
115	광주	평택	2020	12	17	14	0	2020	12	17	17	0	0	58aghy	22300	26
116	광주	평택	2020	12	17	17	50	2020	12	17	20	50	0	35adps	22300	28
117	광주	평택	2020	12	17	9	30	2020	12	17	12	30	0	51sffm	22300	27
118	전주	광주	2020	12	17	6	40	2020	12	17	8	0	0	28afgq	7000	42
119	전주	광주	2020	12	17	9	20	2020	12	17	10	40	0	29agdo	7000	44
120	전주	광주	2020	12	17	10	20	2020	12	17	11	40	0	12fajs	7000	41
121	전주	광주	2020	12	17	15	55	2020	12	17	17	15	0	92skfu	7000	43
122	전주	광주	2020	12	17	18	20	2020	12	17	19	40	0	72sjdh	10300	27
123	전주	광주	2020	12	17	19	45	2020	12	17	21	5	0	42fkiw	7000	42
124	전주	군산	2020	12	17	6	25	2020	12	17	6	55	0	74sdie	7800	27
125	전주	군산	2020	12	17	7	15	2020	12	17	7	455	0	82ksoq	7800	28
126	전주	군산	2020	12	17	7	40	2020	12	17	8	10	0	27asjd	7800	26
127	전주	군산	2020	12	17	8	40	2020	12	17	9	10	0	37skdi	7800	26
128	전주	군산	2020	12	17	10	0	2020	12	17	10	30	0	39skdo	7800	27
129	전주	세종	2020	12	17	8	5	2020	12	17	9	25	0	14fasd	11100	38
130	전주	세종	2020	12	17	15	40	2020	12	17	17	0	0	15asff	11100	40
131	전주	수원	2020	12	17	8	0	2020	12	17	11	0	0	14gfhd	14200	41
132	전주	수원	2020	12	17	8	50	2020	12	17	11	50	0	98sjdj	14200	43
133	전주	수원	2020	12	17	10	0	2020	12	17	13	0	0	97asfs	14200	42
134	전주	수원	2020	12	17	12	40	2020	12	17	15	40	0	87sfkf	14200	41
135	전주	수원	2020	12	17	14	0	2020	12	17	17	0	0	77fasf	14200	43
136	전주	수원	2020	12	17	15	10	2020	12	17	18	10	0	65jvis	14200	42
137	전주	수원	2020	12	17	16	20	2020	12	17	19	20	0	12skfu	14200	41
138	전주	수원	2020	12	17	17	30	2020	12	17	20	30	0	19skdk	14200	43
139	전주	수원	2020	12	17	18	10	2020	12	17	21	10	0	93sadf	14200	42
140	전주	원주	2020	12	17	9	0	2020	12	17	12	30	0	87sdqs	18300	41
141	전주	원주	2020	12	17	11	0	2020	12	17	14	30	0	82asdf	18300	42
142	전주	원주	2020	12	17	17	0	2020	12	17	20	30	0	73asfw	18300	41
143	전주	속초	2020	12	17	9	0	2020	12	17	15	30	0	93sdfh	39600	39
144	전주	속초	2020	12	17	11	0	2020	12	17	17	30	0	58aghy	39600	39
145	전주	속초	2020	12	17	17	0	2020	12	17	23	30	0	35adps	39600	40
146	전주	청주	2020	12	17	7	10	2020	12	17	9	40	0	51sffm	10900	24
147	전주	청주	2020	12	17	8	40	2020	12	17	10	10	0	28afgq	10900	25
148	전주	청주	2020	12	17	9	10	2020	12	17	11	40	0	29agdo	10900	24
149	전주	청주	2020	12	17	10	20	2020	12	17	12	50	0	12fajs	10900	12
150	전주	청주	2020	12	17	11	20	2020	12	17	13	50	0	92skfu	10900	23
151	전주	청주	2020	12	17	13	0	2020	12	17	15	30	0	72sjdh	10900	32
152	전주	청주	2020	12	17	14	10	2020	12	17	16	40	0	29agdo	10900	42
153	전주	청주	2020	12	17	15	20	2020	12	17	17	50	0	12fajs	10900	23
154	전주	청주	2020	12	17	18	0	2020	12	17	20	30	0	92skfu	10900	14
155	전주	청주	2020	12	17	19	10	2020	12	17	21	40	0	72sjdh	10900	37
156	고양	가평	2020	12	17	7	20	2020	11	17	8	20	0	42fkiw	10200	12
157	고양	가평	2020	12	17	10	0	2020	11	17	11	11	0	74sdie	10200	6
158	고양	가평	2020	12	17	15	30	2020	11	17	16	30	0	82ksoq	10200	19
159	고양	가평	2020	12	17	18	0	2020	11	17	19	0	0	27asjd	10200	15
160	고양	동대구	2020	12	17	9	40	2020	11	17	14	20	0	37skdi	26100	3
161	고양	동대구	2020	12	17	16	10	2020	11	17	20	50	0	39skdo	26100	17
162	고양	동탄	2020	12	17	6	35	2020	11	17	8	10	0	09sidi	8400	3
163	고양	동탄	2020	12	17	8	0	2020	11	17	9	35	0	98sjdu	8400	10
164	고양	동탄	2020	12	17	9	30	2020	11	17	11	5	0	87skxi	8400	7
165	고양	동탄	2020	12	17	16	30	2020	11	17	18	5	0	83jsjd	8400	18
166	고양	동탄	2020	12	17	20	10	2020	11	17	21	45	0	72sjdo	8400	14
167	고양	춘천	2020	12	17	7	20	2020	11	17	8	50	0	36sdao	13400	9
168	고양	춘천	2020	12	17	10	0	2020	11	17	11	30	0	01sieo	13400	9
169	고양	춘천	2020	12	17	15	30	2020	11	17	17	0	0	83jsjd	13400	18
170	고양	춘천	2020	12	17	18	0	2020	11	17	19	30	0	72sjdo	13400	9
171	고양	홍천	2020	12	17	7	10	2020	11	17	8	40	0	36sdao	9400	2
172	고양	홍천	2020	12	17	9	0	2020	11	17	10	30	0	01sieo	9400	8
173	고양	홍천	2020	12	17	10	30	2020	11	17	11	0	0	02skdj	9400	10
174	고양	홍천	2020	12	17	15	0	2020	11	17	16	30	0	04dosj	9400	5
175	고양	홍천	2020	12	17	16	30	2020	11	17	18	0	0	48dowi	9400	11
176	고양	홍천	2020	12	17	18	30	2020	11	17	19	0	0	58sodq	9400	19
177	고양	수원터미널	2020	12	17	6	55	2020	11	17	7	35	0	32acms	6100	3
178	고양	수원터미널	2020	12	17	10	25	2020	11	17	11	5	0	93lsmd	6100	11
179	고양	수원터미널	2020	12	17	13	45	2020	11	17	14	25	0	38xkde	6100	8
180	고양	수원터미널	2020	12	17	17	15	2020	11	17	17	55	0	48vmdn	6100	18
181	고양	수원터미널	2020	12	17	21	5	2020	11	17	21	45	0	93dcmd	6100	13
182	고양	부천	2020	12	17	7	50	2020	11	17	8	10	0	73dmce	1700	3
183	고양	부천	2020	12	17	16	55	2020	11	17	17	15	0	42eudc	1700	13
184	고양	안동	2020	12	17	9	0	2020	11	17	13	50	0	31cmks	29400	9
185	고양	안산	2020	12	17	7	10	2020	11	17	8	10	0	23ejjc	3700	12
186	고양	안산	2020	12	17	12	0	2020	11	17	13	0	0	37fncl	3700	18
187	고양	안산	2020	12	17	15	50	2020	11	17	16	50	0	13ewqa	3700	15
188	부산	강릉	2020	12	17	7	0	2020	11	17	11	50	0	31opld	38000	8
189	부산	강릉	2020	12	17	7	40	2020	11	17	12	30	0	38dola	38000	2
190	부산	강릉	2020	12	17	10	0	2020	11	17	14	50	0	71dxze	38000	1
191	부산	강릉	2020	12	17	11	20	2020	11	17	16	10	0	73deqa	38000	9
192	부산	강릉	2020	12	17	12	0	2020	11	17	16	50	0	32odlx	38000	8
193	부산	강릉	2020	12	17	14	10	2020	11	17	19	0	0	56qaxd	38000	3
194	부산	강릉	2020	12	17	15	20	2020	11	17	20	10	0	82dxme	38000	2
195	부산	강릉	2020	12	17	16	0	2020	11	17	20	50	0	97edxq	38000	17
196	부산	군산	2020	12	17	8	40	2020	11	17	12	40	0	56qaxd	31600	9
197	부산	군산	2020	12	17	11	50	2020	11	17	15	50	0	82dxme	31600	3
198	부산	군산	2020	12	17	16	30	2020	11	17	20	30	0	97edxq	31600	16
199	부산	속초	2020	12	17	7	0	2020	11	17	13	30	0	86doqs	45100	8
200	부산	속초	2020	12	17	10	0	2020	11	17	16	30	0	93icms	45100	15
201	부산	속초	2020	12	17	14	0	2020	11	17	20	30	0	92xoem	45100	9
202	부산	수원	2020	12	17	8	20	2020	11	17	12	50	0	30oela	32800	7
203	부산	수원	2020	12	17	10	40	2020	11	17	15	10	0	29dkce	32800	6
204	부산	수원	2020	12	17	13	0	2020	11	17	17	30	0	12xole	32800	12
205	부산	수원	2020	12	17	15	50	2020	11	17	20	20	0	38qios	32800	9
206	부산	수원	2020	12	17	18	0	2020	11	17	22	30	0	29agdo	32800	3
207	부산	안산	2020	12	17	8	20	2020	11	17	13	20	0	12fajs	36600	10
208	부산	안산	2020	12	17	10	40	2020	11	17	15	40	0	92skfu	36600	3
209	부산	안산	2020	12	17	13	0	2020	11	17	18	0	0	72sjdh	36600	17
210	부산	안산	2020	12	17	15	50	2020	11	17	20	50	0	42fkiw	36600	16
211	부산	안산	2020	12	17	18	0	2020	11	17	23	0	0	74sdie	36600	20
212	부산	이천	2020	12	17	12	0	2020	11	17	16	20	0	82ksoq	32100	8
213	부산	이천	2020	12	17	14	10	2020	11	17	18	30	0	27asjd	32100	16
214	부산	이천	2020	12	17	18	40	2020	11	17	23	0	0	37skdi	32100	12
215	부산	춘천	2020	12	17	7	30	2020	11	17	12	30	0	39skdo	39500	10
216	부산	춘천	2020	12	17	8	30	2020	11	17	13	30	0	09sidi	39500	16
217	부산	춘천	2020	12	17	10	30	2020	11	17	15	30	0	98sjdu	39500	3
218	부산	춘천	2020	12	17	11	30	2020	11	17	16	30	0	87skxi	39500	7
219	부산	춘천	2020	12	17	14	10	2020	11	17	19	10	0	83jsjd	39500	13
220	부산	춘천	2020	12	17	17	10	2020	11	17	22	10	0	72sjdo	39500	10
221	부산	춘천	2020	12	17	18	10	2020	11	17	23	10	0	36sdao	39500	19
222	부산	홍천	2020	12	17	8	30	2020	11	17	13	0	0	01sieo	35600	5
223	부산	홍천	2020	12	17	11	30	2020	11	17	16	0	0	02skdj	35600	13
224	부산	홍천	2020	12	17	15	10	2020	11	17	19	40	0	04dosj	35600	9
225	부산	홍천	2020	12	17	18	10	2020	11	17	22	40	0	48dowi	35600	17
226	부산	포항	2020	12	17	6	0	2020	11	17	7	30	0	58sodq	9200	5
227	부산	포항	2020	12	17	7	0	2020	11	17	8	30	0	32acms	9200	3
228	부산	포항	2020	12	17	9	0	2020	11	17	10	30	0	93lsmd	9200	9
229	부산	포항	2020	12	17	11	30	2020	11	17	13	0	0	15asff	9200	5
230	부산	포항	2020	12	17	14	0	2020	11	17	15	30	0	14gfhd	9200	3
231	부산	경주시외	2020	12	17	6	0	2020	11	17	6	50	0	98sjdj	5400	3
232	부산	경주시외	2020	12	17	6	30	2020	11	17	7	20	0	97asfs	5400	7
233	부산	경주시외	2020	12	17	7	0	2020	11	17	7	50	0	87sfkf	5400	10
234	부산	경주시외	2020	12	17	7	30	2020	11	17	8	20	0	77fasf	5400	16
235	부산	경주시외	2020	12	17	8	0	2020	11	17	8	50	0	65jvis	5400	5
236	부산	경주시외	2020	12	17	8	30	2020	11	17	9	20	0	12skfu	5400	5
237	부산	경주시외	2020	12	17	9	0	2020	11	17	9	50	0	19skdk	5400	19
238	부산	경주시외	2020	12	17	9	30	2020	11	17	10	20	0	93sadf	5400	7
239	부산	경주시외	2020	12	17	10	0	2020	11	17	10	50	0	87sdqs	5400	18
240	부산	경주시외	2020	12	17	10	30	2020	11	17	11	20	0	82asdf	5400	20
241	부산	경주시외	2020	12	17	11	0	2020	11	17	11	50	0	73asfw	5400	17
242	부산	안동	2020	12	17	7	50	2020	11	17	10	30	0	93sdfh	19100	3
243	부산	안동	2020	12	17	8	5	2020	11	17	10	45	0	58aghy	19100	6
244	부산	안동	2020	12	17	10	5	2020	11	17	12	45	0	35adps	19100	10
245	부산	안동	2020	12	17	12	15	2020	11	17	14	55	0	51sffm	19100	10
246	부산	안동	2020	12	17	14	15	2020	11	17	16	55	0	28afgq	19100	21
247	부산	안동	2020	12	17	15	25	2020	11	17	18	5	0	29agdo	19100	15
248	부산	안동	2020	12	17	16	25	2020	11	17	19	5	0	12fajs	19100	9
249	부산	안동	2020	12	17	17	25	2020	11	17	20	25	0	92skfu	19100	10
250	부산	안동	2020	12	17	19	35	2020	11	17	22	5	0	72sjdh	19100	20
251	동대구	강구	2020	12	17	7	0	20	10	17	8	0	0	42fkiw	14700	28
252	동대구	강구	2020	12	17	9	0	20	10	17	10	0	0	74sdie	14700	25
253	동대구	강구	2020	12	17	10	30	20	10	17	11	30	0	82ksoq	14700	42
254	동대구	강구	2020	12	17	12	0	20	10	17	13	0	0	27asjd	14700	41
255	동대구	강구	2020	12	17	13	20	20	10	17	14	20	0	37skdi	14700	45
256	동대구	강구	2020	12	17	14	40	20	10	17	15	40	0	39skdo	14700	24
257	동대구	강구	2020	12	17	16	0	20	10	17	7	0	0	14fasd	14700	23
258	동대구	강구	2020	12	17	19	0	20	10	17	20	0	0	15asff	14700	24
259	동대구	강릉시외	2020	12	17	8	35	20	10	17	11	50	0	14gfhd	36600	17
260	동대구	강릉시외	2020	12	17	10	5	20	10	17	13	25	0	98sjdj	36600	41
261	동대구	강릉시외	2020	12	17	16	5	20	10	17	19	25	0	97asfs	36600	41
262	동대구	경주시외	2020	12	17	7	20	20	10	17	8	50	0	87sfkf	36600	20
263	동대구	경주시외	2020	12	17	8	0	20	10	17	9	30	0	77fasf	36600	40
264	동대구	경주시외	2020	12	17	8	40	20	10	17	10	10	0	65jvis	36600	25
265	동대구	경주시외	2020	12	17	9	20	20	10	17	10	50	0	12skfu	36600	45
266	동대구	경주시외	2020	12	17	10	0	20	10	17	11	30	0	19skdk	36600	21
267	동대구	경주시외	2020	12	17	10	30	20	10	17	12	0	0	93sadf	36600	22
268	동대구	경주시외	2020	12	17	11	20	20	10	17	12	50	0	87sdqs	36600	44
269	동대구	경주시외	2020	12	17	12	0	20	10	17	13	30	0	82asdf	36600	45
270	동대구	경주시외	2020	12	17	12	40	20	10	17	14	10	0	73asfw	36600	43
271	동대구	경주시외	2020	12	17	13	20	20	10	17	14	50	0	93sdfh	36600	24
272	동대구	경주시외	2020	12	17	14	0	20	10	17	15	30	0	58aghy	36600	24
273	동대구	경주시외	2020	12	17	14	40	20	10	17	16	10	0	35adps	36600	28
274	동대구	경주시외	2020	12	17	15	20	20	10	17	16	50	0	51sffm	36600	25
275	동대구	경주시외	2020	12	17	16	0	20	10	17	17	30	0	28afgq	36600	42
276	동대구	경주시외	2020	12	17	16	40	20	10	17	18	10	0	29agdo	36600	41
277	동대구	경주시외	2020	12	17	17	20	20	10	17	18	50	0	12fajs	36600	45
278	동대구	경주시외	2020	12	17	18	0	20	10	17	19	30	0	92skfu	36600	24
279	동대구	경주시외	2020	12	17	18	40	20	10	17	20	10	0	72sjdh	36600	23
280	동대구	경주시외	2020	12	17	19	20	20	10	17	20	50	0	29agdo	36600	24
281	동대구	경주시외	2020	12	17	20	20	20	10	17	21	50	0	12fajs	36600	17
282	동대구	경주시외	2020	12	17	21	30	20	10	17	23	0	0	92skfu	36600	41
283	동대구	고양	2020	12	17	9	50	20	10	17	13	20	0	72sjdh	26100	41
284	동대구	고양	2020	12	17	16	20	20	10	17	19	50	0	42fkiw	26100	20
285	동대구	부천	2020	12	17	9	50	20	10	17	12	50	0	74sdie	24500	40
286	동대구	부천	2020	12	17	16	20	20	10	17	19	20	0	82ksoq	24500	25
287	동대구	수원터미널	2020	12	17	7	30	20	10	17	10	0	0	27asjd	23100	45
288	동대구	수원터미널	2020	12	17	10	30	20	10	17	13	0	0	37skdi	23100	21
289	동대구	수원터미널	2020	12	17	13	30	20	10	17	16	0	0	39skdo	23100	22
290	동대구	수원터미널	2020	12	17	16	30	20	10	17	19	0	0	09sidi	23100	5
291	동대구	수원터미널	2020	12	17	19	30	20	10	17	22	0	0	98sjdu	23100	45
292	동대구	포항	2020	12	17	6	40	20	10	17	7	50	0	87skxi	7900	43
293	동대구	포항	2020	12	17	7	20	20	10	17	8	30	0	83jsjd	7900	24
294	동대구	포항	2020	12	17	8	30	20	10	17	9	40	0	72sjdo	7900	24
295	동대구	포항	2020	12	17	8	35	20	10	17	9	45	0	36sdao	7900	45
296	동대구	포항	2020	12	17	9	30	20	10	17	10	40	0	01sieo	7900	0
297	동대구	포항	2020	12	17	10	0	20	10	17	11	10	0	83jsjd	7900	27
298	동대구	포항	2020	12	17	10	30	20	10	17	11	40	0	72sjdo	7900	28
299	동대구	포항	2020	12	17	11	0	20	10	17	12	10	0	36sdao	7900	22
300	동대구	포항	2020	12	17	11	30	20	10	17	12	40	0	01sieo	7900	0
301	동대구	포항	2020	12	17	12	0	20	10	17	13	10	0	02skdj	7900	28
302	동대구	포항	2020	12	17	12	30	20	10	17	13	40	0	04dosj	7900	43
303	동대구	포항	2020	12	17	13	0	20	10	17	14	10	0	48dowi	7900	28
304	동대구	포항	2020	12	17	13	30	20	10	17	14	40	0	58sodq	7900	43
305	동대구	포항	2020	12	17	14	0	20	10	17	15	10	0	32acms	7900	1
306	동대구	포항	2020	12	17	14	30	20	10	17	15	40	0	93lsmd	7900	45
307	동대구	포항	2020	12	17	15	0	20	10	17	16	10	0	38xkde	7900	37
308	동대구	포항	2020	12	17	15	30	20	10	17	16	40	0	48vmdn	7900	27
309	동대구	포항	2020	12	17	16	0	20	10	17	17	10	0	93dcmd	7900	28
310	동대구	포항	2020	12	17	16	30	20	10	17	17	40	0	73dmce	7900	22
311	동대구	포항	2020	12	17	17	0	20	10	17	18	10	0	42eudc	7900	0
312	동대구	포항	2020	12	17	17	30	20	10	17	18	40	0	31cmks	7900	28
313	동대구	포항	2020	12	17	18	0	20	10	17	19	10	0	23ejjc	7900	43
314	동대구	포항	2020	12	17	18	30	20	10	17	19	40	0	37fncl	7900	28
315	동대구	포항	2020	12	17	19	0	20	10	17	20	10	0	13ewqa	7900	43
316	동대구	포항	2020	12	17	19	30	20	10	17	20	40	0	31opld	7900	28
317	동대구	포항	2020	12	17	19	45	20	10	17	20	55	0	38dola	7900	43
318	동대구	포항	2020	12	17	20	0	20	10	17	21	10	0	71dxze	7900	28
319	동대구	포항	2020	12	17	20	40	20	10	17	21	50	0	73deqa	7900	43
320	동대구	포항	2020	12	17	21	0	20	10	17	22	10	0	32odlx	7900	28
321	동대구	포항	2020	12	17	21	20	20	10	17	22	30	0	56qaxd	7900	43
322	동대구	포항	2020	12	17	21	40	20	10	17	22	50	0	82dxme	7900	28
323	동대구	포항	2020	12	17	22	0	20	10	17	23	10	0	97edxq	8700	0
324	부천	강릉시외	2020	12	17	7	30	20	10	17	11	0	0	56qaxd	22600	1
325	부천	강릉시외	2020	12	17	8	50	20	10	17	12	20	0	82dxme	22600	4
326	부천	강릉시외	2020	12	17	12	0	20	10	17	15	30	0	97edxq	22600	5
